Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Tampa,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1960118.91,2660057.86,0.357090040,2632816.81,3063330.73,0.163518374,1.343192388,1.151603046,-0.142637305
Tampa,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1913223.39,2585540.55,0.351405464,2414331.56,2958545.60,0.225409821,1.261918270,1.144265790,-0.093233043
Tampa,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1697001.31,2633894.84,0.552087683,2404360.10,2850806.86,0.185682153,1.416828663,1.082354094,-0.236072700
Tampa,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1622752.73,2446013.99,0.507323912,2126775.86,2358982.93,0.109182669,1.310597620,0.964419229,-0.264137814
Tampa,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1736450.28,2464804.03,0.419449818,1916143.19,2229447.74,0.163507901,1.103482901,0.904513184,-0.180310648
Tampa,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2051644.04,2302158.18,0.122104096,2192801.66,2139099.72,-0.024490103,1.068802200,0.929171481,-0.130642246
Tampa,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2122506.97,2346515.94,0.105539804,2028629.20,2052050.77,0.011545517,0.955770337,0.874509626,-0.085021169
Tampa,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1947559.49,2314750.81,0.188539208,1782283.32,1829691.97,0.026599954,0.915136780,0.790448788,-0.136250662
Tampa,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2024526.34,2240657.46,0.106756388,1800993.74,1693644.99,-0.059605287,0.889587701,0.755869656,-0.150314628
Toledo,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",607234.07,616719.53,0.015620758,618171.23,539067.91,-0.127963447,1.018011431,0.874089243,-0.141375807
Toledo,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",616336.64,624130.26,0.012645074,589855.49,552604.57,-0.063152629,0.957034604,0.885399411,-0.074851204
Toledo,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",595122.10,614646.86,0.032807996,586894.28,642351.83,0.094493263,0.986174573,1.045074623,0.059725784
Toledo,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",600008.62,610917.37,0.018180996,590152.88,661711.41,0.121254233,0.983574003,1.083143879,0.101232725
Toledo,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",526644.19,723170.01,0.373166213,631927.18,799331.06,0.264910074,1.199912948,1.105315556,-0.078836879
Toledo,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",557788.01,696411.31,0.248523271,648107.48,728515.89,0.124066479,1.161924355,1.046100019,-0.099683198
Toledo,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",461419.14,675455.50,0.463865371,668798.40,660609.24,-0.012244579,1.449437912,0.978020372,-0.325241623
Toledo,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",428343.27,677698.04,0.582137702,634382.79,612231.12,-0.034918465,1.481014965,0.903398102,-0.390014198
Toledo,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",502025.60,617123.82,0.229267628,566833.99,532578.81,-0.060432476,1.129093789,0.863001540,-0.235668862
Toledo,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",480596.71,569821.51,0.185654194,559213.03,496324.44,-0.112459106,1.163580643,0.871017375,-0.251433598
Toledo,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",463984.05,536670.05,0.156656234,472994.12,496204.33,0.049070813,1.019418913,0.924598508,-0.093014171
Toledo,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",402947.67,495053.96,0.228581269,410410.34,439237.51,0.070239894,1.018520193,0.887251801,-0.128881482
Toledo,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",435246.03,489789.67,0.125316802,422732.08,433994.08,0.026640995,0.971248554,0.886082550,-0.087687135
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",3503914.87,3385302.69,-0.033851329,3134007.18,3009868.34,-0.039610262,0.894430174,0.889098734,-0.005960711
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",3887722.88,3837770.15,-0.012848840,3060847.23,3240671.53,0.058749845,0.787311061,0.844415221,0.072530619
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",3764099.37,3632353.40,-0.035000662,3221857.62,3694989.47,0.146850639,0.855943826,1.017243936,0.188447074
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",3688742.15,3907743.44,0.059370181,3635176.21,3901861.82,0.073362498,0.985478534,0.998494880,0.013208147
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",3228521.07,4400381.76,0.362971365,3846374.47,4197290.61,0.091232963,1.191373509,0.953846924,-0.199372055
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3148476.69,4382124.38,0.391823670,3777147.80,3935587.89,0.041947018,1.199674690,0.898100452,-0.251380012
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",2936391.66,4009776.27,0.365545452,3649904.18,3710878.04,0.016705605,1.242989563,0.925457628,-0.255458247
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2769169.00,3813329.01,0.377066191,3798562.59,3300348.87,-0.131158487,1.371733754,0.865477083,-0.369063362
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2810824.86,3896983.16,0.386419773,3363928.60,3205708.76,-0.047034244,1.196776311,0.822612937,-0.312642697
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2826111.05,3768902.34,0.333600229,3056405.71,3053220.55,-0.001042127,1.081488185,0.810108692,-0.250931537
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2774323.75,3830734.22,0.380781252,2766795.20,2832721.63,0.023827726,0.997286348,0.739472246,-0.258515624
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2790446.73,3581107.61,0.283345625,2583330.70,2659778.81,0.029592848,0.925776745,0.742725184,-0.197727543
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2870608.44,3401006.80,0.184768618,2531937.47,2429008.44,-0.040652281,0.882021189,0.714202758,-0.190265758
Wichita,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",503354.81,440802.02,-0.124271765,417864.79,395895.21,-0.052575792,0.830159517,0.898124774,0.081870117
Wichita,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",518660.43,457044.58,-0.118798060,401733.18,410047.84,0.020696962,0.774559142,0.897172518,0.158300857
Wichita,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",484507.72,473421.75,-0.022880887,426015.38,458193.81,0.075533498,0.879274695,0.967834296,0.100718923
Wichita,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",522518.31,499499.63,-0.044053350,453020.79,478794.59,0.056893202,0.866995046,0.958548441,0.105598521
Wichita,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",459853.99,571032.65,0.241769475,493853.03,533135.35,0.079542528,1.073934407,0.933633729,-0.130641757
Wichita,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",481090.78,587172.72,0.220502953,470141.28,511120.36,0.087163338,0.977240258,0.870477026,-0.109249728
Wichita,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",475173.92,563041.60,0.184916891,498493.17,479812.12,-0.037475026,1.049075191,0.852178814,-0.187685667
Wichita,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",367438.57,533879.51,0.452976244,462775.19,440812.59,-0.047458474,1.259462748,0.825678033,-0.344420441
Wichita,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",380562.75,512112.14,0.345670701,453930.88,417558.25,-0.080128107,1.192788511,0.815364877,-0.316421252
Wichita,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",415874.75,441407.59,0.061395515,437935.95,356493.74,-0.185968307,1.053047709,0.807629387,-0.233055274
Wichita,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",357973.76,452342.27,0.263618536,357566.90,333472.82,-0.067383441,0.998863457,0.737213465,-0.261947706
Wichita,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",327159.81,441575.89,0.349725363,325754.57,316358.06,-0.028845392,0.995704754,0.716429643,-0.280479841
Wichita,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",333669.67,434809.26,0.303112940,311200.21,303250.81,-0.025544345,0.932659580,0.697434101,-0.252209364
