Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"South Central",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",22983744.28,18304534.16,-0.203587808,15872541.92,17415459.20,0.097206691,0.690598613,0.951428703,0.377686959
Southeast,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",19578052.78,18665580.26,-0.046606909,15701842.04,20208334.90,0.287004088,0.802012448,1.082652381,0.349919672
West,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",26559772.53,24680537.58,-0.070754934,24862537.90,28984086.44,0.165773445,0.936097546,1.174370143,0.254538213
Albany,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",451370.06,473997.17,0.050129831,525483.68,521730.96,-0.007141457,1.164197021,1.100704812,-0.054537340
Atlanta,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2841139.81,2755826.79,-0.030027743,2411982.90,2965811.90,0.229615641,0.848949037,1.076196775,0.267681248
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3626348.34,3436380.49,-0.052385440,4274103.93,4716249.41,0.103447525,1.178624757,1.372446801,0.164447626
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1186437.03,1110230.50,-0.064231421,910513.42,1136916.92,0.248654764,0.767435099,1.024036834,0.334362782
Boise,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",442336.19,427746.00,-0.032984383,466522.67,547916.45,0.174469069,1.054678954,1.280938785,0.214529578
Boston,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2527828.93,2192655.09,-0.132593561,3379976.24,3392121.30,0.003593236,1.337106399,1.547038249,0.157004596
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",741881.95,658055.79,-0.112991244,768319.35,854678.59,0.112400196,1.035635578,1.298793515,0.254102835
Charlotte,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1334982.25,1227631.56,-0.080413573,1313281.02,1526262.40,0.162175026,0.983744175,1.243257707,0.263801848
Chicago,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3752248.95,3478957.83,-0.072833951,3909688.24,3845317.72,-0.016464359,1.041958647,1.105307369,0.060797731
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1067656.79,1049504.74,-0.017001770,1036228.28,1217245.44,0.174688497,0.970563097,1.159828442,0.195005709
Columbus,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",891941.71,862817.01,-0.032653146,812095.96,952665.93,0.173095269,0.910480974,1.104134383,0.212693527
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",5663321.23,4842354.73,-0.144962022,4030203.61,4376962.86,0.086040132,0.711632530,0.903891414,0.270165958
Denver,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3692293.51,3537708.27,-0.041866997,3613710.49,4334717.73,0.199519922,0.978717018,1.225289764,0.251934667
Detroit,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1731957.66,1423973.36,-0.177824382,1686619.16,1713141.21,0.015724975,0.973822396,1.203071105,0.235411211
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",692878.11,572117.55,-0.174288329,837175.24,803918.03,-0.039725512,1.208257593,1.405162338,0.162965866
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1366747.24,1399664.52,0.024084396,1408168.03,1576606.61,0.119615402,1.030306107,1.126417501,0.093284310
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1356818.24,1251047.49,-0.077954990,1739870.84,1908865.03,0.097130307,1.282316815,1.525813410,0.189888015
Houston,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",4547880.21,3150681.43,-0.307219785,3279749.23,3357610.94,0.023740141,0.721159986,1.065677699,0.477727161
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",895959.98,906940.16,0.012255217,771944.46,994684.69,0.288544377,0.861583644,1.096747876,0.272944170
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",820308.76,797288.89,-0.028062445,660389.48,865012.37,0.309851824,0.805049903,1.084942215,0.347670760
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1451982.72,1427614.46,-0.016782750,1296213.66,1542467.82,0.189979611,0.892719754,1.080451249,0.210291633
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",11823982.98,11037876.44,-0.066484073,13075367.59,13770002.58,0.053125465,1.105834440,1.247522806,0.128128010
Louisville,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",451802.97,441676.89,-0.022412606,420572.26,490289.21,0.165766871,0.930875392,1.110063100,0.192493764
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3595002.65,3433025.63,-0.045056163,2904639.49,3775872.43,0.299945292,0.807965883,1.099867243,0.361279314
Nashville,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1068006.44,1034974.42,-0.030928677,915178.82,1125301.71,0.229597634,0.856903834,1.087274901,0.268841214
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1894143.32,1836034.67,-0.030678066,2057294.92,2250768.43,0.094042673,1.086134768,1.225885584,0.128668025
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1195318.18,1123522.02,-0.060064474,832135.06,1100418.66,0.322403917,0.696161972,0.979436667,0.406909177
"New York",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",7485515.96,7082608.39,-0.053824956,8555333.03,10046840.01,0.174336520,1.142918280,1.418522592,0.241140873
Orlando,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2164645.40,1968995.21,-0.090384407,1663442.08,2129767.22,0.280337466,0.768459390,1.081651805,0.407558837
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",464874.52,425939.45,-0.083753922,390761.55,449604.95,0.150586476,0.840574245,1.055560707,0.255761420
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2357153.93,2224802.40,-0.056148870,2420050.59,2725137.75,0.126066440,1.026683304,1.224889791,0.193055137
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",5028589.42,4550287.36,-0.095116546,3720041.41,4295205.54,0.154612294,0.739778314,0.943941601,0.275979010
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",482191.18,489893.77,0.015974143,506116.92,576267.88,0.138606230,1.049618784,1.176311912,0.120703945
Portland,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2631652.57,2284009.96,-0.132100496,2831319.08,3105800.85,0.096944840,1.075871151,1.359801800,0.263907670
Providence,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",345656.88,302755.44,-0.124115698,491664.54,481473.51,-0.020727618,1.422406345,1.590305074,0.118038513
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1700808.39,1518753.30,-0.107040333,1605400.80,1870911.02,0.165385631,0.943904559,1.231872895,0.305082048
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1172750.86,1085937.16,-0.074025698,1115730.23,1247926.17,0.118483789,0.951378733,1.149169786,0.207899383
Roanoke,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",670217.57,641692.17,-0.042561409,603691.52,707933.88,0.172674868,0.900739627,1.103229735,0.224804263
Sacramento,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1933769.70,1587123.14,-0.179259483,2273900.01,2461237.37,0.082385927,1.175889771,1.550753877,0.318791877
"San Diego",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2121370.53,2073771.47,-0.022437883,2443285.13,2613487.37,0.069661229,1.151748407,1.260258141,0.094213053
"San Francisco",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3579890.36,2942060.09,-0.178170336,4549857.39,4443271.18,-0.023426275,1.270948810,1.510258473,0.188292133
Seattle,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2396200.56,2086730.82,-0.129150184,3114776.33,3334444.10,0.070524413,1.299881312,1.597927279,0.229287062
"South Carolina",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",1812188.07,1748543.70,-0.035120179,1618076.10,2052984.27,0.268781034,0.892885309,1.174110931,0.314962761
Spokane,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",312689.98,294711.70,-0.057495534,336036.61,395512.57,0.176992496,1.074663842,1.342032132,0.248792487
"St. Louis",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",819584.30,695636.28,-0.151232794,711289.94,760458.58,0.069126009,0.867866727,1.093184190,0.259622193
Syracuse,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",317586.37,308371.47,-0.029015397,341541.48,373231.17,0.092784279,1.075428668,1.210329739,0.125439349
Tampa,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",2240677.12,2100306.19,-0.062646654,1693647.79,2259110.17,0.333872480,0.755864277,1.075609920,0.423019916
Toledo,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",490477.64,455333.77,-0.071652336,434503.67,483633.59,0.113071367,0.885878656,1.062151826,0.198981168
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",3354723.56,3345977.98,-0.002606946,2429141.31,3128113.72,0.287744650,0.724095820,0.934887719,0.291110505
Wichita,Avocados,Hass,"Last 04 Wks",13,"2021-12-26 00:00:00",419144.18,351145.49,-0.162232205,303250.81,358745.03,0.182997779,0.723499981,1.021642124,0.412083140
